accion;tipo;fecha_vencimiento;strike;volumen_contratos;posicion_abierta;fecha_boletin
ACS;CALL;Sep-26;90,00;-;25;11/05/26
ACS;CALL;Sep-26;94,00;-;6;11/05/26
ACS;CALL;Sep-26;96,00;-;10;11/05/26
ACS;CALL;Sep-26;100,00;-;25;11/05/26
ACS;CALL;Sep-26;110,00;-;1;11/05/26
ACS;CALL;Dic-26;23,00;-;201;11/05/26
ACS;CALL;Dic-26;24,00;-;25;11/05/26
ACS;CALL;Dic-26;25,00;-;25;11/05/26
ACS;CALL;Dic-26;27,00;-;25;11/05/26
ACS;CALL;Dic-26;28,00;-;75;11/05/26
ACS;CALL;Dic-26;29,00;-;75;11/05/26
ACS;CALL;Dic-26;30,00;-;17;11/05/26
ACS;CALL;Dic-26;33,00;-;6;11/05/26
ACS;CALL;Dic-26;34,00;-;25;11/05/26
ACS;CALL;Dic-26;35,00;-;200;11/05/26
ACS;CALL;Dic-26;46,00;-;25;11/05/26
ACS;CALL;Dic-26;54,00;-;25;11/05/26
ACS;CALL;Dic-26;58,00;-;25;11/05/26
ACS;CALL;Dic-26;60,00;-;95;11/05/26
ACS;CALL;Dic-26;62,00;-;5;11/05/26
ACS;CALL;Dic-26;66,00;-;1;11/05/26
ACS;CALL;Dic-26;76,00;-;5;11/05/26
ACS;CALL;Dic-26;78,00;-;5;11/05/26
ACS;CALL;Dic-26;80,00;-;5;11/05/26
ACS;CALL;Dic-26;82,00;-;5;11/05/26
ACS;CALL;Dic-26;84,00;-;10;11/05/26
ACS;CALL;Dic-26;86,00;-;5;11/05/26
ACS;CALL;Dic-26;88,00;-;45;11/05/26
ACS;CALL;Dic-26;90,00;-;44;11/05/26
ACS;CALL;Dic-26;94,00;-;45;11/05/26
ACS;CALL;Dic-26;96,00;-;80;11/05/26
ACS;CALL;Dic-26;98,00;-;10;11/05/26
ACS;CALL;Dic-26;100,00;1;177;11/05/26
ACS;CALL;Dic-26;105,00;-;3;11/05/26
ACS;CALL;Mar-27;88,00;-;1;11/05/26
ACS;CALL;Mar-27;92,00;-;3;11/05/26
ACS;CALL;Mar-27;98,00;-;115;11/05/26
ACS;CALL;Mar-27;100,00;-;110;11/05/26
ACS;CALL;Mar-27;105,00;-;5;11/05/26
ACS;CALL;Jun-27;22,00;-;360;11/05/26
ACS;CALL;Jun-27;24,00;-;85;11/05/26
ACS;CALL;Jun-27;28,00;-;2;11/05/26
ACS;CALL;Jun-27;33,00;-;2;11/05/26
ACS;CALL;Jun-27;70,00;-;1;11/05/26
ACS;CALL;Sep-27;78,00;-;25;11/05/26
ACS;CALL;Sep-27;92,00;-;25;11/05/26
ACS;CALL;Dic-27;50,00;-;25;11/05/26
ACS;CALL;Dic-27;78,00;-;25;11/05/26
ACS;CALL;Dic-27;98,00;-;25;11/05/26
ACS;CALL;Dic-27;100,00;-;25;11/05/26
ACS;PUT;Sep-26;140,00;-;25;11/05/26
ACS;PUT;Dic-26;50,00;-;1;11/05/26
ACS;CALL;Jun-26;76,00;-;25;11/05/26
ACS;CALL;Jun-26;78,00;-;25;11/05/26
ACS;CALL;Sep-26;140,00;-;5;11/05/26
AENA;CALL;May-26;22,00;-;5;11/05/26
AENA;CALL;May-26;23,00;-;783;11/05/26
AENA;CALL;May-26;24,00;5;32;11/05/26
AENA;CALL;May-26;25,00;-;1;11/05/26
AENA;CALL;Jun-26;19,00;-;1;11/05/26
AENA;CALL;Jun-26;19,50;-;8;11/05/26
AENA;CALL;Jun-26;20,00;-;6;11/05/26
AENA;CALL;Jun-26;21,00;-;8;11/05/26
AENA;CALL;Jun-26;22,00;15;13;11/05/26
AENA;CALL;Jun-26;23,00;-;19;11/05/26
AENA;CALL;Jun-26;24,00;-;18;11/05/26
AENA;CALL;Jun-26;25,00;-;1;11/05/26
AENA;CALL;Jun-26;26,00;-;2;11/05/26
AENA;CALL;Jul-26;20,00;-;7;11/05/26
AENA;CALL;Jul-26;21,00;-;3;11/05/26
AENA;CALL;Jul-26;22,00;-;1;11/05/26
AENA;CALL;Sep-26;18,50;-;2;11/05/26
AENA;CALL;Sep-26;19,00;-;30;11/05/26
AENA;CALL;Sep-26;19,50;2;4;11/05/26
AENA;CALL;Sep-26;20,00;-;14;11/05/26
AENA;CALL;Sep-26;21,00;90;97;11/05/26
AENA;CALL;Sep-26;22,00;-;510;11/05/26
AENA;CALL;Sep-26;23,00;1;40;11/05/26
AENA;CALL;Dic-26;18,00;-;2;11/05/26
AENA;CALL;Dic-26;19,00;-;3;11/05/26
AENA;CALL;Dic-26;19,50;-;4;11/05/26
AENA;CALL;Dic-26;21,00;-;3;11/05/26
AENA;CALL;Dic-26;22,00;2;202;11/05/26
AENA;CALL;Dic-26;23,00;-;1;11/05/26
AENA;CALL;Dic-26;24,00;-;2;11/05/26
AENA;CALL;Dic-26;25,00;-;4;11/05/26
AENA;CALL;Dic-26;26,00;-;3;11/05/26
AENA;CALL;Mar-27;18,00;-;502;11/05/26
AENA;CALL;Mar-27;20,00;-;1.000;11/05/26
AENA;CALL;Mar-27;21,00;-;1;11/05/26
AENA;CALL;Mar-27;22,00;-;19;11/05/26
AENA;CALL;Mar-27;26,00;-;6;11/05/26
AENA;CALL;Jun-27;27,00;-;25;11/05/26
AENA;CALL;Sep-27;23,00;-;2;11/05/26
ALMIRALL;CALL;May-26;11,50;-;3;11/05/26
ALMIRALL;CALL;Jun-26;10,50;-;1;11/05/26
ALMIRALL;CALL;Jun-26;12,00;-;1;11/05/26
AMADEUS;CALL;May-26;40,00;-;5;11/05/26
AMADEUS;CALL;May-26;42,00;-;30;11/05/26
AMADEUS;CALL;May-26;43,00;-;29;11/05/26
AMADEUS;CALL;May-26;44,00;-;36;11/05/26
AMADEUS;CALL;May-26;45,00;-;12;11/05/26
AMADEUS;CALL;May-26;46,00;-;19;11/05/26
AMADEUS;CALL;May-26;47,00;-;39;11/05/26
AMADEUS;CALL;May-26;48,00;-;1.440;11/05/26
AMADEUS;CALL;May-26;49,00;-;112;11/05/26
AMADEUS;CALL;May-26;50,00;-;23;11/05/26
AMADEUS;CALL;May-26;52,00;-;25;11/05/26
AMADEUS;CALL;May-26;54,00;-;22;11/05/26
AMADEUS;CALL;Jun-26;39,00;-;10;11/05/26
AMADEUS;CALL;Jun-26;40,00;-;7;11/05/26
AMADEUS;CALL;Jun-26;41,00;-;1;11/05/26
AMADEUS;CALL;Jun-26;42,00;-;17;11/05/26
AMADEUS;CALL;Jun-26;43,00;-;4;11/05/26
AMADEUS;CALL;Jun-26;44,00;-;1.518;11/05/26
AMADEUS;CALL;Jun-26;45,00;1;13;11/05/26
AMADEUS;CALL;Jun-26;46,00;-;44;11/05/26
AMADEUS;CALL;Jun-26;47,00;-;5;11/05/26
AMADEUS;CALL;Jun-26;48,00;-;18;11/05/26
AMADEUS;CALL;Jun-26;49,00;-;5;11/05/26
AMADEUS;CALL;Jun-26;50,00;-;104;11/05/26
AMADEUS;CALL;Jun-26;52,00;-;80;11/05/26
AMADEUS;CALL;Jun-26;54,00;-;29;11/05/26
AMADEUS;CALL;Jun-26;56,00;-;95;11/05/26
AMADEUS;CALL;Jun-26;58,00;-;50;11/05/26
AMADEUS;CALL;Jun-26;60,00;-;101;11/05/26
AMADEUS;CALL;Jun-26;62,00;-;75;11/05/26
AMADEUS;CALL;Jun-26;64,00;-;28;11/05/26
AMADEUS;CALL;Jun-26;66,00;-;25;11/05/26
AMADEUS;CALL;Jun-26;68,00;-;25;11/05/26
AMADEUS;CALL;Jun-26;70,00;-;52;11/05/26
AMADEUS;CALL;Jun-26;74,00;-;6;11/05/26
AMADEUS;CALL;Jun-26;80,00;-;25;11/05/26
AMADEUS;CALL;Jul-26;35,00;-;10;11/05/26
AMADEUS;CALL;Jul-26;36,00;-;5;11/05/26
AMADEUS;CALL;Jul-26;40,00;-;1;11/05/26
AMADEUS;CALL;Jul-26;42,00;-;2;11/05/26
AMADEUS;CALL;Jul-26;44,00;-;1;11/05/26
AMADEUS;CALL;Jul-26;47,00;-;1;11/05/26
AMADEUS;CALL;Jul-26;50,00;-;13;11/05/26
AMADEUS;CALL;Jul-26;54,00;-;1;11/05/26
AMADEUS;CALL;Sep-26;38,00;-;8;11/05/26
AMADEUS;CALL;Sep-26;40,00;-;1;11/05/26
AMADEUS;CALL;Sep-26;41,00;-;2;11/05/26
AMADEUS;CALL;Sep-26;43,00;-;15;11/05/26
AMADEUS;CALL;Sep-26;45,00;-;227;11/05/26
AMADEUS;CALL;Sep-26;46,00;-;3.551;11/05/26
AMADEUS;CALL;Sep-26;47,00;-;3.184;11/05/26
AMADEUS;CALL;Sep-26;48,00;-;1;11/05/26
AMADEUS;CALL;Sep-26;49,00;-;4;11/05/26
AMADEUS;CALL;Sep-26;50,00;-;14;11/05/26
AMADEUS;CALL;Sep-26;52,00;-;4;11/05/26
AMADEUS;CALL;Sep-26;54,00;-;3;11/05/26
AMADEUS;CALL;Sep-26;56,00;-;1;11/05/26
AMADEUS;CALL;Sep-26;60,00;-;3;11/05/26
AMADEUS;CALL;Sep-26;64,00;-;50;11/05/26
AMADEUS;CALL;Sep-26;66,00;-;26;11/05/26
AMADEUS;CALL;Sep-26;68,00;-;50;11/05/26
AMADEUS;CALL;Sep-26;70,00;-;50;11/05/26
AMADEUS;CALL;Sep-26;72,00;-;5;11/05/26
AMADEUS;CALL;Sep-26;74,00;-;5;11/05/26
AMADEUS;CALL;Sep-26;88,00;-;1;11/05/26
AMADEUS;CALL;Dic-26;38,00;-;25;11/05/26
AMADEUS;CALL;Dic-26;39,00;-;162;11/05/26
AMADEUS;CALL;Dic-26;40,00;-;97;11/05/26
AMADEUS;CALL;Dic-26;43,00;-;63;11/05/26
AMADEUS;CALL;Dic-26;44,00;-;13;11/05/26
AMADEUS;CALL;Dic-26;45,00;-;33;11/05/26
AMADEUS;CALL;Dic-26;46,00;-;29;11/05/26
AMADEUS;CALL;Dic-26;47,00;-;100;11/05/26
AMADEUS;CALL;Dic-26;48,00;-;2.011;11/05/26
AMADEUS;CALL;Dic-26;49,00;-;1;11/05/26
AMADEUS;CALL;Dic-26;50,00;-;169;11/05/26
AMADEUS;CALL;Dic-26;52,00;-;536;11/05/26
AMADEUS;CALL;Dic-26;54,00;-;29;11/05/26
AMADEUS;CALL;Dic-26;56,00;-;5;11/05/26
AMADEUS;CALL;Dic-26;58,00;-;1;11/05/26
AMADEUS;CALL;Dic-26;60,00;-;1;11/05/26
AMADEUS;CALL;Dic-26;62,00;-;2;11/05/26
AMADEUS;CALL;Dic-26;64,00;-;1;11/05/26
AMADEUS;CALL;Dic-26;68,00;-;1;11/05/26
AMADEUS;CALL;Mar-27;38,00;-;25;11/05/26
AMADEUS;CALL;Mar-27;39,00;-;55;11/05/26
AMADEUS;CALL;Mar-27;40,00;-;3;11/05/26
AMADEUS;CALL;Mar-27;41,00;-;54;11/05/26
AMADEUS;CALL;Mar-27;45,00;-;5;11/05/26
AMADEUS;CALL;Mar-27;47,00;-;3;11/05/26
AMADEUS;CALL;Mar-27;48,00;-;5;11/05/26
AMADEUS;CALL;Mar-27;49,00;-;3;11/05/26
AMADEUS;CALL;Mar-27;50,00;-;1;11/05/26
AMADEUS;CALL;Mar-27;52,00;-;2;11/05/26
AMADEUS;CALL;Mar-27;54,00;-;1;11/05/26
AMADEUS;CALL;Mar-27;62,00;-;1;11/05/26
AMADEUS;CALL;Jun-27;39,00;-;10;11/05/26
AMADEUS;CALL;Jun-27;44,00;-;2;11/05/26
AMADEUS;CALL;Jun-27;46,00;-;1;11/05/26
AMADEUS;CALL;Jun-27;49,00;-;1;11/05/26
AMADEUS;CALL;Jun-27;50,00;-;24;11/05/26
AMADEUS;CALL;Sep-27;52,00;-;1;11/05/26
AMADEUS;CALL;Sep-27;54,00;-;1;11/05/26
AMADEUS;CALL;Dic-27;46,00;-;50;11/05/26
AMADEUS;CALL;Dic-27;47,00;-;25;11/05/26
AMADEUS;CALL;Dic-27;48,00;-;51;11/05/26
AMADEUS;CALL;Dic-27;50,00;-;6;11/05/26
AMADEUS;CALL;Dic-27;52,00;-;3;11/05/26
AMADEUS;CALL;Mar-28;49,00;-;1;11/05/26
AMADEUS;CALL;Jun-28;46,00;-;2;11/05/26
AMADEUS;CALL;Jun-28;48,00;3;6;11/05/26
AMADEUS;CALL;Jun-28;56,00;-;1;11/05/26
AMADEUS;CALL;Jun-28;60,00;-;3;11/05/26
AMADEUS;CALL;Jun-28;62,00;-;3;11/05/26
AMADEUS;CALL;Jun-28;70,00;-;3;11/05/26
AMADEUS;PUT;May-26;46,00;-;1;11/05/26
ARCELORMITTAL;CALL;May-26;35,00;-;1;11/05/26
ARCELORMITTAL;CALL;May-26;41,00;-;51;11/05/26
ARCELORMITTAL;CALL;May-26;44,00;-;2;11/05/26
ARCELORMITTAL;CALL;May-26;46,00;-;1;11/05/26
ARCELORMITTAL;CALL;May-26;47,00;-;3;11/05/26
ARCELORMITTAL;CALL;May-26;48,00;-;40;11/05/26
ARCELORMITTAL;CALL;May-26;49,00;-;5;11/05/26
ARCELORMITTAL;CALL;May-26;50,00;-;11;11/05/26
ARCELORMITTAL;CALL;May-26;52,00;-;1;11/05/26
ARCELORMITTAL;CALL;Jun-26;22,00;-;5;11/05/26
ARCELORMITTAL;CALL;Jun-26;28,00;-;4;11/05/26
ARCELORMITTAL;CALL;Jun-26;30,00;-;5;11/05/26
ARCELORMITTAL;CALL;Jun-26;33,00;-;4;11/05/26
ARCELORMITTAL;CALL;Jun-26;34,00;-;1;11/05/26
ARCELORMITTAL;CALL;Jun-26;38,00;-;1;11/05/26
ARCELORMITTAL;CALL;Jun-26;43,00;-;3;11/05/26
ARCELORMITTAL;CALL;Jun-26;47,00;-;1;11/05/26
ARCELORMITTAL;CALL;Jun-26;50,00;-;10;11/05/26
ARCELORMITTAL;CALL;Sep-26;24,00;-;1;11/05/26
ARCELORMITTAL;CALL;Sep-26;36,00;-;5;11/05/26
ARCELORMITTAL;CALL;Sep-26;37,00;-;5;11/05/26
ARCELORMITTAL;CALL;Sep-26;38,00;-;5;11/05/26
ARCELORMITTAL;CALL;Dic-26;34,00;-;10;11/05/26
ARCELORMITTAL;CALL;Dic-26;39,00;-;1;11/05/26
ARCELORMITTAL;CALL;Dic-26;46,00;-;1;11/05/26
ARCELORMITTAL;CALL;Dic-26;49,00;-;50;11/05/26
ARCELORMITTAL;CALL;Dic-26;54,00;-;4;11/05/26
ARCELORMITTAL;CALL;Dic-27;24,00;-;1;11/05/26
ARCELORMITTAL;CALL;Dic-30;44,00;-;1;11/05/26
ATRESMEDIA;CALL;May-26;5,25;-;1;11/05/26
ATRESMEDIA;CALL;Jun-26;4,80;-;100;11/05/26
ATRESMEDIA;CALL;Jun-26;5,25;-;50;11/05/26
ATRESMEDIA;CALL;Sep-26;4,80;-;4;11/05/26
ATRESMEDIA;CALL;Sep-26;4,90;-;1;11/05/26
ATRESMEDIA;CALL;Dic-26;4,50;-;2;11/05/26
ATRESMEDIA;CALL;Dic-26;6,00;-;20;11/05/26
B.SABADELL;CALL;May-26;3,00;-;10;11/05/26
B.SABADELL;CALL;May-26;3,20;-;2;11/05/26
B.SABADELL;CALL;May-26;3,30;-;10;11/05/26
B.SABADELL;CALL;Jun-26;2,50;-;1;11/05/26
B.SABADELL;CALL;Jun-26;2,60;-;1;11/05/26
B.SABADELL;CALL;Jun-26;2,70;-;5;11/05/26
B.SABADELL;CALL;Jun-26;2,80;-;24;11/05/26
B.SABADELL;CALL;Jun-26;2,90;-;1;11/05/26
B.SABADELL;CALL;Jun-26;3,00;-;15;11/05/26
B.SABADELL;CALL;Jun-26;3,30;-;201;11/05/26
B.SABADELL;CALL;Jun-26;3,40;-;104;11/05/26
B.SABADELL;CALL;Jun-26;3,70;-;20;11/05/26
B.SABADELL;CALL;Jun-26;4,40;-;7;11/05/26
B.SABADELL;CALL;Jul-26;3,50;-;80;11/05/26
B.SABADELL;CALL;Sep-26;2,60;-;5.249;11/05/26
B.SABADELL;CALL;Sep-26;2,90;-;1;11/05/26
B.SABADELL;CALL;Sep-26;3,10;-;11;11/05/26
B.SABADELL;CALL;Sep-26;3,70;-;5;11/05/26
B.SABADELL;CALL;Dic-26;2,90;-;411;11/05/26
B.SABADELL;CALL;Dic-26;3,00;-;10;11/05/26
B.SABADELL;CALL;Dic-26;3,10;-;3;11/05/26
B.SABADELL;CALL;Dic-26;3,20;-;15;11/05/26
B.SABADELL;CALL;Dic-26;3,40;-;2;11/05/26
B.SABADELL;CALL;Mar-27;2,90;-;1;11/05/26
B.SABADELL;CALL;Mar-27;4,20;-;100;11/05/26
B.SABADELL;CALL;Dic-27;3,20;-;1.538;11/05/26
B.SABADELL;CALL;Dic-27;3,30;-;3.026;11/05/26
B.SABADELL;CALL;Mar-28;3,00;-;830;11/05/26
B.SABADELL;CALL;Mar-28;3,30;758;758;11/05/26
B.SABADELL;PUT;Dic-26;2,40;-;10;11/05/26
B.SABADELL;CALL;Dic-26;2,90;-;10;11/05/26
BANKINTER;CALL;May-26;13,00;-;26;11/05/26
BANKINTER;CALL;May-26;13,50;-;5;11/05/26
BANKINTER;CALL;Jun-26;7,75;-;2;11/05/26
BANKINTER;CALL;Jun-26;10,50;-;19;11/05/26
BANKINTER;CALL;Jun-26;11,00;-;20;11/05/26
BANKINTER;CALL;Jun-26;12,00;-;1;11/05/26
BANKINTER;CALL;Jun-26;14,00;-;3;11/05/26
BANKINTER;CALL;Jun-26;14,50;-;1;11/05/26
BANKINTER;CALL;Jul-26;12,00;-;1;11/05/26
BANKINTER;CALL;Sep-26;6,50;-;31;11/05/26
BANKINTER;CALL;Sep-26;7,00;-;1;11/05/26
BANKINTER;CALL;Sep-26;10,50;-;3;11/05/26
BANKINTER;CALL;Sep-26;11,00;-;3;11/05/26
BANKINTER;CALL;Sep-26;11,50;-;4;11/05/26
BANKINTER;CALL;Sep-26;12,50;-;2;11/05/26
BANKINTER;CALL;Sep-26;13,00;-;20;11/05/26
BANKINTER;CALL;Sep-26;13,50;-;10;11/05/26
BANKINTER;CALL;Sep-26;14,00;-;10;11/05/26
BANKINTER;CALL;Dic-26;7,25;-;1;11/05/26
BANKINTER;CALL;Dic-26;11,00;-;1;11/05/26
BANKINTER;CALL;Dic-26;12,00;10;10;11/05/26
BANKINTER;CALL;Dic-26;12,50;-;108;11/05/26
BANKINTER;CALL;Dic-26;13,00;-;20;11/05/26
BANKINTER;CALL;Dic-26;13,50;-;3.350;11/05/26
BANKINTER;CALL;Dic-26;14,00;-;25;11/05/26
BANKINTER;CALL;Dic-26;16,00;-;25;11/05/26
BANKINTER;CALL;Jun-27;11,00;-;222;11/05/26
BANKINTER;CALL;Jun-27;12,50;-;3;11/05/26
BANKINTER;CALL;Dic-27;10,50;-;1.000;11/05/26
BANKINTER;CALL;Dic-27;11,00;-;200;11/05/26
BANKINTER;CALL;Dic-27;15,00;-;25;11/05/26
BANKINTER;CALL;Mar-28;13,00;-;194;11/05/26
BANKINTER;CALL;Mar-28;14,00;-;175;11/05/26
BANKINTER;PUT;Jun-26;13,00;-;3;11/05/26
BBVA;CALL;May-26;13,50;-;20;11/05/26
BBVA;CALL;May-26;14,00;-;16;11/05/26
BBVA;CALL;May-26;15,00;-;51;11/05/26
BBVA;CALL;May-26;15,50;-;13;11/05/26
BBVA;CALL;May-26;16,00;-;30;11/05/26
BBVA;CALL;May-26;16,50;-;13;11/05/26
BBVA;CALL;May-26;17,00;-;170;11/05/26
BBVA;CALL;May-26;17,50;-;179;11/05/26
BBVA;CALL;May-26;18,00;28;303;11/05/26
BBVA;CALL;May-26;18,50;-;5.453;11/05/26
BBVA;CALL;May-26;19,00;-;1.307;11/05/26
BBVA;CALL;May-26;19,50;-;451;11/05/26
BBVA;CALL;May-26;20,00;-;631;11/05/26
BBVA;CALL;May-26;21,00;-;8;11/05/26
BBVA;CALL;May-26;23,00;-;1;11/05/26
BBVA;CALL;May-26 w4 15,00;;-;10;11/05/26
BBVA;CALL;May-26 w4 17,00;;-;11;11/05/26
BBVA;CALL;May-26 w5 18,50;;-;11;11/05/26
BBVA;CALL;Jun-26;5,25;-;1;11/05/26
BBVA;CALL;Jun-26;7,00;-;23.800;11/05/26
BBVA;CALL;Jun-26;7,25;-;155;11/05/26
BBVA;CALL;Jun-26;7,50;-;14.802;11/05/26
BBVA;CALL;Jun-26;7,75;-;3.050;11/05/26
BBVA;CALL;Jun-26;8,00;-;4.593;11/05/26
BBVA;CALL;Jun-26;8,50;-;25;11/05/26
BBVA;CALL;Jun-26;8,75;-;175;11/05/26
BBVA;CALL;Jun-26;9,00;-;2.760;11/05/26
BBVA;CALL;Jun-26;9,25;-;272;11/05/26
BBVA;CALL;Jun-26;9,50;-;585;11/05/26
BBVA;CALL;Jun-26;9,75;-;1.159;11/05/26
BBVA;CALL;Jun-26;10,00;-;5.764;11/05/26
BBVA;CALL;Jun-26;10,50;-;3.735;11/05/26
BBVA;CALL;Jun-26;11,00;-;993;11/05/26
BBVA;CALL;Jun-26;11,50;-;2.750;11/05/26
BBVA;CALL;Jun-26;12,00;-;549;11/05/26
BBVA;CALL;Jun-26;12,50;-;815;11/05/26
BBVA;CALL;Jun-26;13,00;-;581;11/05/26
BBVA;CALL;Jun-26;13,50;-;442;11/05/26
BBVA;CALL;Jun-26;14,00;-;104;11/05/26
BBVA;CALL;Jun-26;14,50;-;100;11/05/26
BBVA;CALL;Jun-26;15,00;-;3.644;11/05/26
BBVA;CALL;Jun-26;15,50;1;2.809;11/05/26
BBVA;CALL;Jun-26;16,00;-;185;11/05/26
BBVA;CALL;Jun-26;16,50;-;343;11/05/26
BBVA;CALL;Jun-26;17,00;1;10.509;11/05/26
BBVA;CALL;Jun-26;17,50;-;121;11/05/26
BBVA;CALL;Jun-26;18,00;1;303;11/05/26
BBVA;CALL;Jun-26;18,50;-;4.150;11/05/26
BBVA;CALL;Jun-26;19,00;1;303;11/05/26
BBVA;CALL;Jun-26;19,50;-;300;11/05/26
BBVA;CALL;Jun-26;20,00;-;34;11/05/26
BBVA;CALL;Jun-26;21,00;1;336;11/05/26
BBVA;CALL;Jun-26;22,00;-;753;11/05/26
BBVA;CALL;Jun-26;23,00;-;1.950;11/05/26
BBVA;CALL;Jul-26;15,00;-;1;11/05/26
BBVA;CALL;Jul-26;17,00;1;1;11/05/26
BBVA;CALL;Jul-26;17,50;-;5;11/05/26
BBVA;CALL;Sep-26;6,75;-;1;11/05/26
BBVA;CALL;Sep-26;8,25;-;5;11/05/26
BBVA;CALL;Sep-26;9,00;-;674;11/05/26
BBVA;CALL;Sep-26;9,25;-;368;11/05/26
BBVA;CALL;Sep-26;9,50;-;25;11/05/26
BBVA;CALL;Sep-26;9,75;-;200;11/05/26
BBVA;CALL;Sep-26;10,00;-;40.150;11/05/26
BBVA;CALL;Sep-26;10,50;-;300;11/05/26
BBVA;CALL;Sep-26;11,00;-;350;11/05/26
BBVA;CALL;Sep-26;11,50;-;1;11/05/26
BBVA;CALL;Sep-26;12,00;-;1;11/05/26
BBVA;CALL;Sep-26;12,50;-;52;11/05/26
BBVA;CALL;Sep-26;13,00;-;130;11/05/26
BBVA;CALL;Sep-26;14,00;-;55;11/05/26
BBVA;CALL;Sep-26;14,50;-;6;11/05/26
BBVA;CALL;Sep-26;15,00;-;623;11/05/26
BBVA;CALL;Sep-26;15,50;-;10;11/05/26
BBVA;CALL;Sep-26;16,00;-;79;11/05/26
BBVA;CALL;Sep-26;16,50;-;58;11/05/26
BBVA;CALL;Sep-26;17,00;-;4.954;11/05/26
BBVA;CALL;Sep-26;17,50;-;152;11/05/26
BBVA;CALL;Sep-26;18,00;-;85;11/05/26
BBVA;CALL;Sep-26;18,50;-;4;11/05/26
BBVA;CALL;Sep-26;19,00;-;4;11/05/26
BBVA;CALL;Sep-26;19,50;-;23;11/05/26
BBVA;CALL;Sep-26;20,00;-;1;11/05/26
BBVA;CALL;Sep-26;21,00;-;450;11/05/26
BBVA;CALL;Sep-26;22,00;-;150;11/05/26
BBVA;CALL;Sep-26;23,00;-;450;11/05/26
BBVA;CALL;Sep-26;26,00;-;50;11/05/26
BBVA;CALL;Dic-26;5,75;-;150;11/05/26
BBVA;CALL;Dic-26;6,00;-;10.150;11/05/26
BBVA;CALL;Dic-26;6,25;-;150;11/05/26
BBVA;CALL;Dic-26;6,50;-;13.250;11/05/26
BBVA;CALL;Dic-26;6,75;-;450;11/05/26
BBVA;CALL;Dic-26;7,00;-;300;11/05/26
BBVA;CALL;Dic-26;7,25;-;600;11/05/26
BBVA;CALL;Dic-26;7,50;-;450;11/05/26
BBVA;CALL;Dic-26;7,75;-;451;11/05/26
BBVA;CALL;Dic-26;8,00;-;18.450;11/05/26
BBVA;CALL;Dic-26;8,25;-;15;11/05/26
BBVA;CALL;Dic-26;8,50;-;25.000;11/05/26
BBVA;CALL;Dic-26;8,75;-;311;11/05/26
BBVA;CALL;Dic-26;9,00;-;14.933;11/05/26
BBVA;CALL;Dic-26;9,25;-;75;11/05/26
BBVA;CALL;Dic-26;9,50;-;76;11/05/26
BBVA;CALL;Dic-26;9,75;-;200;11/05/26
BBVA;CALL;Dic-26;10,00;-;226;11/05/26
BBVA;CALL;Dic-26;10,50;-;300;11/05/26
BBVA;CALL;Dic-26;11,00;-;481;11/05/26
BBVA;CALL;Dic-26;11,50;-;1;11/05/26
BBVA;CALL;Dic-26;12,00;-;160;11/05/26
BBVA;CALL;Dic-26;12,50;-;250;11/05/26
BBVA;CALL;Dic-26;13,00;-;42.061;11/05/26
BBVA;CALL;Dic-26;13,50;-;400;11/05/26
BBVA;CALL;Dic-26;14,00;-;676;11/05/26
BBVA;CALL;Dic-26;14,50;-;300;11/05/26
BBVA;CALL;Dic-26;15,00;-;3.762;11/05/26
BBVA;CALL;Dic-26;15,50;-;27;11/05/26
BBVA;CALL;Dic-26;16,00;-;97;11/05/26
BBVA;CALL;Dic-26;16,50;-;520;11/05/26
BBVA;CALL;Dic-26;17,00;-;8.732;11/05/26
BBVA;CALL;Dic-26;17,50;-;51;11/05/26
BBVA;CALL;Dic-26;18,00;-;20.168;11/05/26
BBVA;CALL;Dic-26;18,50;-;12;11/05/26
BBVA;CALL;Dic-26;19,00;-;2.506;11/05/26
BBVA;CALL;Dic-26;20,00;-;5.521;11/05/26
BBVA;CALL;Dic-26;21,00;-;150;11/05/26
BBVA;CALL;Dic-26;22,00;-;150;11/05/26
BBVA;CALL;Dic-26;23,00;-;600;11/05/26
BBVA;CALL;Mar-27;8,50;-;25;11/05/26
BBVA;CALL;Mar-27;8,75;-;25;11/05/26
BBVA;CALL;Mar-27;9,00;-;25;11/05/26
BBVA;CALL;Mar-27;9,25;-;25;11/05/26
BBVA;CALL;Mar-27;9,50;-;30;11/05/26
BBVA;CALL;Mar-27;9,75;-;25;11/05/26
BBVA;CALL;Mar-27;10,50;-;175;11/05/26
BBVA;CALL;Mar-27;11,00;-;175;11/05/26
BBVA;CALL;Mar-27;11,50;-;32.000;11/05/26
BBVA;CALL;Mar-27;12,00;-;40;11/05/26
BBVA;CALL;Mar-27;12,50;10;30;11/05/26
BBVA;CALL;Mar-27;13,00;-;20;11/05/26
BBVA;CALL;Mar-27;16,00;-;3.000;11/05/26
BBVA;CALL;Mar-27;16,50;-;350;11/05/26
BBVA;CALL;Mar-27;17,00;-;150;11/05/26
BBVA;CALL;Mar-27;17,50;-;150;11/05/26
BBVA;CALL;Mar-27;20,00;-;151;11/05/26
BBVA;CALL;Jun-27;4,30;-;1;11/05/26
BBVA;CALL;Jun-27;4,50;-;1;11/05/26
BBVA;CALL;Jun-27;4,90;-;150;11/05/26
BBVA;CALL;Jun-27;5,00;-;300;11/05/26
BBVA;CALL;Jun-27;5,25;-;298;11/05/26
